"2016年07月26日","65,486","68,016","70,013","65,486","-3.72"
"2016年07月25日","68,016","70,478","70,478","68,016","-3.49"
"2016年07月24日","70,478","68,996","70,478","68,369","2.15"
"2016年07月23日","68,996","69,007","70,703","68,489","-0.02"
"2016年07月22日","69,007","70,099","70,835","69,005","-1.56"
"2016年07月21日","70,099","69,688","71,795","68,868","0.59"
"2016年07月20日","69,688","70,771","72,022","69,429","-1.53"
"2016年07月19日","70,771","71,746","72,065","69,558","-1.36"
"2016年07月18日","71,746","70,325","72,085","68,564","2.03"
"2016年07月17日","70,322","68,778","71,523","67,919","2.24"
"2016年07月16日","68,778","69,309","70,390","68,027","-0.77"
"2016年07月15日","69,309","68,954","70,890","67,439","0.51"
"2016年07月14日","68,954","67,183","70,656","65,697","2.64"
"2016年07月13日","67,183","69,049","70,481","64,493","-2.70"
"2016年07月12日","69,049","66,176","70,375","64,924","4.34"
"2016年07月11日","66,176","64,375","67,277","64,295","2.80"
"2016年07月10日","64,375","65,127","67,666","63,833","-1.15"
"2016年07月09日","65,127","68,062","68,062","63,848","-4.31"
"2016年07月08日","68,062","63,645","68,072","63,309","6.94"
"2016年07月07日","63,645","67,788","68,855","62,859","-6.11"
"2016年07月06日","67,788","67,339","70,421","66,157","0.67"
"2016年07月05日","67,339","69,840","69,920","66,491","-3.58"
"2016年07月04日","69,840","68,321","70,616","66,390","2.22"
"2016年07月03日","68,321","71,378","71,643","66,162","-4.28"
"2016年07月02日","71,378","69,174","71,385","66,665","3.19"
"2016年07月01日","69,174","67,141","69,656","64,711","3.03"
"2016年06月30日","67,141","65,214","69,698","63,896","2.95"
"2016年06月29日","65,214","66,643","72,565","63,436","-2.14"
"2016年06月28日","66,643","66,360","68,169","63,325","0.43"
"2016年06月27日","66,360","68,272","68,272","63,114","-2.80"
"2016年06月26日","68,272","68,272","68,272","68,272","0.00"
"2016年06月25日","68,272","68,559","68,559","68,272","-0.42"
"2016年06月24日","68,559","65,776","69,099","56,213","4.23"
"2016年06月23日","65,776","62,411","71,073","57,230","5.39"
"2016年06月22日","62,411","69,220","76,535","60,374","-9.84"
"2016年06月21日","69,220","78,986","79,985","67,700","-12.36"
"2016年06月20日","78,986","80,095","80,250","76,723","-1.38"
"2016年06月19日","80,095","79,019","81,073","76,164","1.36"
